ダウンロードした時刻：2015/06/12 11:44:42

,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山
2010/3/7,2.7,8,1,6.0,8,1,0.5,8,1,4.0,0,8,1,4.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.1,8,1,11.3,8,東北東,8,1,15.9,8,東北東,8,1,北,8,1,7.4,8,1,100,8,1,98,8,1,885.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/8,1.8,8,1,6.9,8,1,-1.1,8,1,1.5,0,8,1,1.0,0,8,1,0.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.0,8,1,13.2,8,東北東,8,1,16.4,8,東北東,8,1,北,8,1,6.7,8,1,96,8,1,84,8,1,889.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/9,-0.1,8,1,4.6,8,1,-3.2,8,1,19.5,0,8,1,5.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.8,8,1,10.5,8,北東,8,1,15.4,8,南東,8,1,北,8,1,6.0,8,1,98,8,1,95,8,1,881.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/10,-5.9,8,1,-2.9,8,1,-8.1,8,1,8.5,0,8,1,4.5,0,8,1,1.7,0,8,1,,0,1,23,0,8,1,31,0,8,1,8.1,8,1,13.3,8,西北西,8,1,20.3,8,西北西,8,1,西北西,8,1,3.8,8,1,95,8,1,88,8,1,880.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/11,-2.4,8,1,2.2,8,1,-6.7,8,1,0.0,0,8,1,0.0,0,8,1,7.4,0,8,1,,0,1,21,0,8,1,2,0,8,1,4.5,8,1,6.8,8,南西,8,1,13.1,8,南南西,8,1,西,8,1,4.3,8,1,85,8,1,61,8,1,890.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/12,4.0,8,1,9.2,8,1,-1.4,8,1,0,1,8,1,0,1,8,1,5.5,0,8,1,,0,1,14,0,8,1,1,0,8,1,7.7,8,1,9.7,8,南,8,1,17.6,8,南,8,1,南西,8,1,6.8,8,1,82,8,1,55,8,1,891.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/13,8.2,8,1,9.0,8,1,6.3,8,1,16.0,0,8,1,5.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.6,8,1,9.9,8,南南西,8,1,19.3,8,南南西,8,1,西南西,8,1,10.6,8,1,97,8,1,91,8,1,893.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/14,10.6,8,1,16.0,8,1,8.5,8,1,5.5,0,8,1,3.0,0,8,1,1.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.2,8,1,9.3,8,南東,8,1,16.7,8,南南東,8,1,南南西,8,1,12.0,8,1,94,8,1,73,8,1,894.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/15,10.3,8,1,13.0,8,1,8.6,8,1,27.0,0,8,1,9.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,8.8,8,1,15.1,8,南南東,8,1,22.5,8,南東,8,1,南南東,8,1,12.0,8,1,96,8,1,86,8,1,885.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/16,0.8,8,1,8.7,8,1,-3.3,8,1,1.5,0,8,1,1.0,0,8,1,6.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.1,8,1,9.1,8,北西,8,1,17.9,8,西,8,1,西北西,8,1,5.8,8,1,87,8,1,52,8,1,885.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/17,1.5,8,1,8.7,8,1,-3.5,8,1,0,1,8,1,0,1,8,1,10.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.2,8,1,9.5,8,北,8,1,13.6,8,北,8,1,北,8,1,3.5,8,1,52,8,1,22,8,1,890.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/18,1.7,8,1,4.9,8,1,-2.2,8,1,3.0,0,8,1,3.0,0,8,1,0.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.0,8,1,12.1,8,南南西,8,1,22.9,8,南南西,8,1,西,8,1,6.5,8,1,93,8,1,51,8,1,885.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/19,3.7,8,1,9.9,8,1,-3.4,8,1,0.0,0,8,1,0.0,0,8,1,10.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.2,8,1,8.5,8,南西,8,1,14.2,8,南南西,8,1,西,8,1,5.2,8,1,67,8,1,16,8,1,885.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/20,11.9,8,1,16.4,8,1,4.4,8,1,49.0,0,8,1,22.0,0,8,1,2.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,10.5,8,1,16.9,8,南西,8,1,33.5,8,南西,8,1,南南西,8,1,11.7,8,1,83,8,1,49,8,1,881.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/21,1.4,8,1,5.4,8,1,-2.4,8,1,0.0,0,8,1,2.0,0,8,1,10.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.4,8,1,12.6,8,西北西,8,1,19.1,8,西,8,1,西,8,1,4.5,8,1,67,8,1,33,8,1,881.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/22,6.2,8,1,13.3,8,1,-2.4,8,1,0.0,0,8,1,0.0,0,8,1,10.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.0,8,1,6.4,8,南西,8,1,10.2,8,南南西,8,1,南南西,8,1,3.9,8,1,39,8,1,13,8,1,886.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/23,8.1,8,1,12.7,8,1,4.8,8,1,20.0,0,8,1,5.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.5,8,1,8.0,8,北,8,1,16.3,8,南西,8,1,南,8,1,10.5,8,1,96,8,1,69,8,1,883.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/24,6.5,8,1,9.3,8,1,2.9,8,1,21.0,0,8,1,3.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.9,8,1,6.9,8,北,8,1,10.6,8,東南東,8,1,南南西,8,1,9.7,8,1,100,8,1,99,8,1,882.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/25,1.4,8,1,8.0,8,1,-0.5,8,1,13.0,0,8,1,3.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.0,8,1,10.1,8,西北西,8,1,15.2,8,西北西,8,1,北,8,1,6.8,8,1,100,8,1,100,8,1,879.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/26,-2.2,8,1,2.1,8,1,-5.3,8,1,1.5,0,8,1,1.0,0,8,1,7.6,0,8,1,,0,1,1,0,8,1,1,0,8,1,5.5,8,1,9.5,8,西北西,8,1,16.2,8,北西,8,1,北西,8,1,4.1,8,1,78,8,1,36,8,1,887.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/27,1.2,8,1,7.5,8,1,-4.5,8,1,0,1,8,1,0,1,8,1,7.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.9,8,1,5.4,8,西,8,1,7.8,8,西北西,8,1,北北東,8,1,3.5,8,1,52,8,1,23,8,1,892.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/28,1.9,8,1,6.3,8,1,-0.6,8,1,0.0,0,8,1,0.0,0,8,1,3.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.3,8,1,7.1,8,西,8,1,11.1,8,西,8,1,西,8,1,5.5,8,1,79,8,1,60,8,1,890.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/29,0.5,8,1,6.0,8,1,-3.4,8,1,0.0,0,8,1,0.0,0,8,1,9.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.7,8,1,9.6,8,北東,8,1,13.5,8,北東,8,1,北,8,1,4.8,8,1,77,8,1,43,8,1,891.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/30,2.4,8,1,8.1,8,1,-3.4,8,1,0,1,8,1,0,1,8,1,7.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.3,8,1,13.6,8,東北東,8,1,18.7,8,北東,8,1,南,8,1,3.1,8,1,44,8,1,9,8,1,894.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/3/31,6.5,8,1,11.5,8,1,1.9,8,1,5.5,0,8,1,2.0,0,8,1,3.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.8,8,1,9.7,8,南南東,8,1,14.7,8,南東,8,1,南南東,8,1,7.7,8,1,79,8,1,45,8,1,891.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/1,11.1,8,1,13.2,8,1,8.3,8,1,34.0,0,8,1,23.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.9,8,1,15.3,8,南西,8,1,27.8,8,南南西,8,1,南,8,1,12.8,8,1,96,8,1,86,8,1,884.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/2,4.4,8,1,11.5,8,1,-0.3,8,1,20.0,0,8,1,25.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.6,8,1,7.7,8,西,8,1,15.3,8,西南西,8,1,北,8,1,8.0,8,1,93,8,1,52,8,1,884.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/3,3.6,8,1,9.0,8,1,-1.0,8,1,0,1,8,1,0,1,8,1,10.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.6,8,1,10.6,8,北北西,8,1,14.4,8,北北西,8,1,北西,8,1,5.4,8,1,68,8,1,44,8,1,890.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/4,6.2,8,1,11.7,8,1,1.7,8,1,0,1,8,1,0,1,8,1,5.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.5,8,1,8.2,8,南南東,8,1,13.3,8,南東,8,1,南,8,1,7.3,8,1,77,8,1,46,8,1,889.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/5,9.3,8,1,13.7,8,1,6.1,8,1,0.0,0,8,1,0.0,0,8,1,1.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.1,8,1,7.2,8,南東,8,1,12.0,8,南東,8,1,南東,8,1,10.4,8,1,89,8,1,78,8,1,885.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/6,11.2,8,1,16.3,8,1,8.5,8,1,0,1,8,1,0,1,8,1,4.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.8,8,1,9.2,8,西南西,8,1,13.3,8,西南西,8,1,西南西,8,1,11.5,8,1,88,8,1,59,8,1,887.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/7,3.4,8,1,10.2,8,1,-2.5,8,1,0.0,0,8,1,0.0,0,8,1,3.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.8,8,1,10.1,8,北,8,1,13.4,8,北,8,1,北北東,8,1,7.3,8,1,90,8,1,65,8,1,886.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/8,4.2,8,1,11.0,8,1,-4.7,8,1,0,1,8,1,0,1,8,1,10.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.3,8,1,12.6,8,東北東,8,1,16.1,8,東北東,8,1,北東,8,1,3.4,8,1,45,8,1,8,8,1,889.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/9,7.9,8,1,12.3,8,1,3.6,8,1,0.5,0,8,1,0.5,0,8,1,1.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.2,8,1,8.9,8,南南東,8,1,14.8,8,南南東,8,1,南東,8,1,9.5,8,1,89,8,1,64,8,1,888.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/10,12.1,8,1,18.4,8,1,8.4,8,1,0.5,0,8,1,0.5,0,8,1,4.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.3,8,1,9.5,8,南東,8,1,14.7,8,南東,8,1,南東,8,1,12.5,8,1,89,8,1,62,8,1,886.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/11,13.8,8,1,18.7,8,1,11.2,8,1,5.5,0,8,1,3.5,0,8,1,2.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.3,8,1,6.7,8,南,8,1,11.9,8,南南東,8,1,西南西,8,1,14.0,8,1,89,8,1,66,8,1,886.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/12,10.6,8,1,12.3,8,1,9.5,8,1,50.5,0,8,1,11.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.3,8,1,7.4,8,南東,8,1,14.3,8,南東,8,1,北北東,8,1,12.3,8,1,97,8,1,88,8,1,880.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/13,5.3,8,1,10.3,8,1,-0.8,8,1,6.5,0,8,1,3.5,0,8,1,0.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.6,8,1,9.0,8,北西,8,1,15.9,8,西,8,1,西,8,1,9.0,8,1,98,8,1,89,8,1,884.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/14,1.0,8,1,7.3,8,1,-2.4,8,1,1.0,0,8,1,1.0,0,8,1,5.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,9.9,8,北西,8,1,13.8,8,北北西,8,1,北,8,1,5.0,8,1,77,8,1,32,8,1,888.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/15,0.1,8,1,3.5,8,1,-2.2,8,1,1.5,0,8,1,1.0,0,8,1,0.0,0,8,1,,0,1,1,0,8,1,1,0,8,1,5.1,8,1,11.0,8,東北東,8,1,15.3,8,北東,8,1,北,8,1,5.5,8,1,90,8,1,66,8,1,887.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/16,2.0,8,1,6.3,8,1,-0.4,8,1,0.0,0,8,1,0.0,0,8,1,0.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.1,8,1,6.9,8,北,8,1,9.6,8,北北東,8,1,北,8,1,6.6,8,1,92,8,1,58,8,1,887.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/17,4.7,8,1,10.9,8,1,-0.8,8,1,0,1,8,1,0,1,8,1,11.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,7.2,8,北北東,8,1,10.4,8,北北東,8,1,北北東,8,1,5.4,8,1,63,8,1,42,8,1,893.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/18,8.5,8,1,14.6,8,1,2.7,8,1,0,1,8,1,0,1,8,1,8.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.3,8,1,5.6,8,北東,8,1,8.4,8,南東,8,1,南南東,8,1,5.0,8,1,46,8,1,22,8,1,895.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/19,8.4,8,1,10.0,8,1,7.0,8,1,45.5,0,8,1,8.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.4,8,1,12.1,8,南東,8,1,22.1,8,南東,8,1,南東,8,1,10.3,8,1,93,8,1,43,8,1,890.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/20,12.2,8,1,13.8,8,1,10.0,8,1,39.0,0,8,1,12.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,10.5,8,南東,8,1,18.6,8,南東,8,1,南西,8,1,14.0,8,1,99,8,1,96,8,1,883.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/21,11.8,8,1,15.0,8,1,8.6,8,1,7.5,0,8,1,5.0,0,8,1,2.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.4,8,1,7.9,8,南南東,8,1,12.3,8,南東,8,1,北,8,1,13.5,8,1,97,8,1,86,8,1,885.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/22,12.7,8,1,17.1,8,1,5.8,8,1,134.0,0,8,1,20.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.4,8,1,16.2,8,南西,8,1,32.6,8,南南西,8,1,南南西,8,1,14.8,8,1,99,8,1,99,8,1,879.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/23,4.4,8,1,6.5,8,1,2.3,8,1,0.0,0,8,1,0.0,0,8,1,0.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.7,8,1,8.0,8,北西,8,1,12.7,8,北,8,1,北,8,1,8.2,8,1,98,8,1,89,8,1,882.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/24,4.5,8,1,9.6,8,1,1.4,8,1,0.0,0,8,1,0.0,0,8,1,7.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.0,8,1,7.4,8,北北東,8,1,11.2,8,北,8,1,北,8,1,6.0,8,1,73,8,1,32,8,1,888.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/25,7.9,8,1,14.3,8,1,2.1,8,1,0,1,8,1,0,1,8,1,12.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.2,8,1,9.3,8,北東,8,1,13.3,8,北東,8,1,北東,8,1,4.4,8,1,41,8,1,22,8,1,893.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/26,8.0,8,1,11.9,8,1,5.1,8,1,3.0,0,8,1,1.5,0,8,1,3.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.7,8,1,11.5,8,南南東,8,1,19.0,8,南東,8,1,南南東,8,1,7.9,8,1,73,8,1,41,8,1,891.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/27,8.7,8,1,12.3,8,1,2.8,8,1,37.0,0,8,1,7.5,0,8,1,4.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.9,8,1,11.8,8,南,8,1,20.5,8,南南東,8,1,西南西,8,1,10.3,8,1,91,8,1,50,8,1,882.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/28,8.2,8,1,16.6,8,1,-0.2,8,1,26.0,0,8,1,10.5,0,8,1,9.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.0,8,1,11.4,8,南南西,8,1,26.8,8,南南西,8,1,南南西,8,1,6.1,8,1,60,8,1,18,8,1,883.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/29,3.6,8,1,9.4,8,1,-1.0,8,1,0.0,0,8,1,0.5,0,8,1,10.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.1,8,1,10.5,8,西,8,1,17.2,8,西,8,1,西南西,8,1,6.0,8,1,78,8,1,43,8,1,885.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/4/30,5.4,8,1,9.7,8,1,1.5,8,1,0.0,0,8,1,0.0,0,8,1,5.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.6,8,1,8.2,8,西,8,1,16.4,8,西南西,8,1,西南西,8,1,7.2,8,1,81,8,1,55,8,1,886.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/1,7.3,8,1,12.4,8,1,3.8,8,1,0.0,0,8,1,0.0,0,8,1,10.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.9,8,1,7.8,8,西,8,1,16.0,8,南西,8,1,西,8,1,7.3,8,1,73,8,1,50,8,1,888.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/2,10.9,8,1,16.2,8,1,4.7,8,1,0.0,0,8,1,0.0,0,8,1,7.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.2,8,1,7.0,8,西南西,8,1,13.4,8,南西,8,1,西南西,8,1,9.5,8,1,73,8,1,28,8,1,890.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/3,14.5,8,1,20.1,8,1,11.0,8,1,0,1,8,1,0.0,0,8,1,9.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.6,8,1,5.8,8,西,8,1,10.4,8,南南西,8,1,南南西,8,1,12.0,8,1,75,8,1,41,8,1,891.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/4,15.9,8,1,22.7,8,1,9.8,8,1,0,1,8,1,0,1,8,1,9.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.6,8,1,7.9,8,西,8,1,11.0,8,西北西,8,1,南東,8,1,11.0,8,1,62,8,1,42,8,1,889.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/5,15.5,8,1,21.4,8,1,11.1,8,1,0,1,8,1,0,1,8,1,6.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.3,8,1,6.4,8,西,8,1,9.7,8,東南東,8,1,南東,8,1,10.5,8,1,61,8,1,21,8,1,886.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/6,15.0,8,1,17.0,8,1,11.7,8,1,5.0,0,8,1,2.0,0,8,1,1.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.5,8,1,9.6,8,南西,8,1,17.7,8,南南西,8,1,南,8,1,15.6,8,1,91,8,1,70,8,1,883.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/7,14.2,8,1,17.9,8,1,10.2,8,1,12.0,0,8,1,4.0,0,8,1,6.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,8.5,8,北,8,1,13.7,8,南南西,8,1,北北東,8,1,9.6,8,1,59,8,1,14,8,1,880.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/8,14.9,8,1,20.6,8,1,10.2,8,1,0,1,8,1,0,1,8,1,11.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.2,8,1,6.1,8,北,8,1,7.9,8,西北西,8,1,北東,8,1,5.9,8,1,34,8,1,17,8,1,883.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/9,14.7,8,1,19.0,8,1,12.4,8,1,0.0,0,8,1,0.0,0,8,1,0.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.1,8,1,7.7,8,南東,8,1,11.9,8,南東,8,1,南東,8,1,8.4,8,1,51,8,1,29,8,1,883.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/10,11.2,8,1,12.8,8,1,9.4,8,1,23.5,0,8,1,9.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,8.7,8,1,15.7,8,南南東,8,1,25.2,8,南東,8,1,南南東,8,1,12.6,8,1,94,8,1,68,8,1,879.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/11,11.5,8,1,15.9,8,1,7.4,8,1,0.5,0,8,1,0.5,0,8,1,3.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.4,8,1,7.4,8,北西,8,1,10.7,8,南東,8,1,北西,8,1,12.4,8,1,90,8,1,43,8,1,881.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/12,9.2,8,1,15.2,8,1,4.8,8,1,0,1,8,1,0,1,8,1,8.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.5,8,1,7.5,8,北北西,8,1,12.5,8,北北西,8,1,北北西,8,1,8.7,8,1,76,8,1,54,8,1,884.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/13,10.4,8,1,16.0,8,1,4.6,8,1,0,1,8,1,0,1,8,1,9.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.4,8,1,5.5,8,西北西,8,1,9.7,8,西北西,8,1,北北東,8,1,7.7,8,1,61,8,1,44,8,1,886.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/14,10.2,8,1,16.3,8,1,5.7,8,1,0,1,8,1,0,1,8,1,11.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.7,8,1,6.5,8,東北東,8,1,9.2,8,東北東,8,1,北東,8,1,7.1,8,1,57,8,1,36,8,1,888.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/15,11.0,8,1,17.8,8,1,4.9,8,1,0,1,8,1,0,1,8,1,9.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.3,8,1,6.1,8,西北西,8,1,9.0,8,西,8,1,西,8,1,8.7,8,1,67,8,1,46,8,1,889.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/16,12.7,8,1,19.2,8,1,8.3,8,1,0,1,8,1,0,1,8,1,3.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.0,8,1,4.3,8,南東,8,1,6.2,8,東南東,8,1,南,8,1,11.0,8,1,76,8,1,51,8,1,891.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/17,13.5,8,1,18.9,8,1,10.2,8,1,0,1,8,1,0,1,8,1,8.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.1,8,1,9.5,8,南南東,8,1,14.3,8,南東,8,1,南東,8,1,12.0,8,1,78,8,1,60,8,1,891.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/18,13.1,8,1,14.5,8,1,11.4,8,1,21.5,0,8,1,8.5,0,8,1,0.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,8.5,8,1,11.1,8,南東,8,1,16.9,8,南南東,8,1,南東,8,1,14.2,8,1,94,8,1,82,8,1,887.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/19,16.5,8,1,17.5,8,1,14.2,8,1,74.0,0,8,1,17.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.4,8,1,9.7,8,南東,8,1,15.0,8,南東,8,1,南南西,8,1,18.4,8,1,98,8,1,89,8,1,883.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/20,14.7,8,1,16.5,8,1,11.3,8,1,5.0,0,8,1,2.0,0,8,1,2.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.9,8,1,5.8,8,南西,8,1,10.9,8,南南西,8,1,西,8,1,13.5,8,1,79,8,1,41,8,1,885.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/21,17.3,8,1,22.8,8,1,12.2,8,1,0,1,8,1,0,1,8,1,10.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.9,8,1,7.0,8,北東,8,1,10.7,8,北北東,8,1,北東,8,1,8.2,8,1,42,8,1,22,8,1,886.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
